,stab_1,stab_1,stab_1,stab_1,stab_1,stab_1,stab_2,stab_2,stab_2,stab_2,stab_2,stab_2,stab_3,stab_3,stab_3,stab_3,stab_3,stab_3,Data,Data,Data,num
237,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32
238,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98
239,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36
240,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2
241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17
242,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
243,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,2
244,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
245,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,4
246,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4
247,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149
250,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
252,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3
253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
254,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,12
255,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,8
256,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6
257,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
258,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45
259,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
260,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6
261,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
262,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
263,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4
264,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
265,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,22
266,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1
268,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
269,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
270,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,7
271,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1
272,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,19
273,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
274,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
275,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
276,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10
278,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6
279,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
280,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,10
281,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
283,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2
285,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
286,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2
287,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
288,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,5
